0.0,2.5
0.02,3.96
0.04,6.45
0.06,9.43
0.08,12.33
0.1,16.02
0.12,20.31
0.14,23.81
0.16,27.64
0.18,30.83
0.2,34.31
0.22,36.04
0.24,37.51
0.26,38.44
0.28,39.37
0.3,39.71
0.32,39.98
0.34,39.85
0.36,39.18
0.38,39.2
0.4,38.7
0.42,38.25
0.44,37.68
0.46,36.45
0.48,37.34
0.5,39.03
0.52,39.61
0.54,39.5
0.56,40.65
0.58,38.87
0.6,36.35
0.62,33.09
0.64,26.45
0.66,18.29
0.68,8.42
0.7,-16.87
0.72,-24.95
0.74,-40.55
0.76,-43.29
0.78,-45.38
0.8,-44.25
0.82,-44.7
0.84,-43.72
0.86,-44.08
0.88,-41.36
0.9,-41.25
0.92,-39.09
0.94,-38.26
0.96,-37.38
0.98,-38.51
1.0,-36.46
1.02,-38.2
1.04,-36.41
1.06,-37.54
1.08,-36.52
1.1,-37.31
1.12,-35.41
1.14,-36.57
1.16,-35.67
1.18,-34.29
1.2,-33.35
1.22,-33.06
1.24,-30.9
1.26,-32.32
1.28,-31.85
1.3,-31.71
1.32,-29.92
1.34,-30.18
1.36,-27.86
1.38,-28.83
1.4,-26.77
1.42,-26.27
1.44,-24.61
1.46,-26.44
1.48,-23.99
1.5,-24.88
1.52,-23.46
1.54,-23.54
1.56,-22.64
1.58,-23.19
1.6,-21.4
1.62,-21.78
1.64,-20.91
1.66,-21.1
1.68,-19.86
1.7,-21.41
1.72,-20.34
1.74,-21.47
1.76,-20.23
1.78,-19.75
1.8,-18.37
1.82,-18.03
1.84,-16.65
1.86,-16.76
1.88,-15.98
1.9,-16.15
1.92,-15.0
1.94,-16.11
1.96,-14.67
1.98,-15.69
2.0,-14.77
2.02,-14.39
2.04,-12.79
2.06,-13.07
2.08,-12.07
2.1,-12.56
2.12,-12.35
2.14,-13.1
2.16,-12.17
2.18,-13.09
2.2,-12.09
2.22,-12.21
2.24,-11.46
2.26,-11.9
2.28,-10.98
2.3,-11.99
2.32,-10.77
2.34,-11.09
2.36,-10.51
2.38,-10.97
2.4,-10.55
2.42,-10.36
2.44,-9.84
2.46,-9.12
2.48,-8.49
2.5,-8.48
2.52,-8.64
2.54,-9.16
2.56,-9.33
2.58,-9.78
2.6,-9.75
2.62,-10.16
2.64,-9.42
2.66,-8.49
2.68,-8.06
2.7,-6.87
2.72,-6.97
2.74,-6.53
2.76,-5.61
2.78,-5.18
2.8,-5.07
2.82,-4.95
2.84,-4.79
2.86,-4.53
2.88,-3.72
2.9,-3.21
2.92,-3.18
2.94,-3.45
2.96,-4.4
2.98,-5.04
3.0,-5.33
3.02,-5.28
3.04,-5.24
3.06,-4.97
3.08,-4.82
3.1,-4.58
3.12,-4.26
3.14,-3.96
3.16,-3.86
3.18,-3.51
3.2,-3.57
3.22,-3.43
3.24,-3.62
3.26,-3.41
3.28,-3.22
3.3,-2.06
3.32,-1.53
3.34,-1.27
3.36,-1.72
3.38,-2.52
3.4,-3.23
3.42,-3.38
3.44,-3.66
3.46,-3.35
3.48,-3.34
3.5,-2.99
3.52,-2.98
3.54,-2.89
3.56,-2.92
3.58,-2.61
3.6,-2.74
3.62,-2.52
3.64,-2.81
3.66,-2.69
3.68,-2.72
3.7,-2.25
3.72,-1.38
3.74,-0.49
3.76,-0.44
3.78,-0.56
3.8,-1.42
3.82,-2.07
3.84,-2.57
3.86,-2.68
3.88,-2.7
3.9,-2.47
3.92,-2.47
3.94,-2.19
3.96,-2.34
3.98,-2.2
4.0,-2.29
4.02,-2.13
4.04,-2.28
4.06,-2.23
4.08,-2.39
4.1,-2.21
4.12,-1.73
4.14,-0.71
4.16,0.1
4.18,0.36
4.2,-0.29
4.22,-0.82
4.24,-1.57
4.26,-2.06
4.28,-2.24
4.3,-2.05
4.32,-2.21
4.34,-1.96
4.36,-2.05
4.38,-1.82
4.4,-1.95
4.42,-1.81
4.44,-2.04
4.46,-1.81
4.48,-2.09
4.5,-1.93
4.52,-1.99
4.54,-1.25
4.56,-0.22
4.58,0.8
4.6,0.71
4.62,0.45
4.64,-0.37
4.66,-0.78
4.68,-1.13
4.7,-0.99
4.72,-1.02
4.74,-0.8
4.76,-0.67
4.78,-0.71
4.8,-0.65
4.82,-0.57
4.84,-0.55
4.86,-0.49
4.88,-0.45
4.9,-0.64
4.92,-0.62
4.94,-0.59
4.96,-0.17
4.98,0.82
5.0,1.43
5.02,1.35
5.04,0.75
5.06,-0.16
5.08,-0.67
5.1,-0.95
5.12,-0.83
5.14,-1.0
5.16,-0.72
5.18,-0.69
5.2,-0.46
5.22,-0.49
5.24,-0.47
5.26,-0.59
5.28,-0.42
5.3,-0.61
5.32,-0.42
5.34,-0.78
5.36,-0.63
5.38,-0.17
5.4,0.85
5.42,1.26
5.44,1.33
5.46,0.7
5.48,-0.26
5.5,-0.92
5.52,-1.2
5.54,-1.32
5.56,-1.2
5.58,-1.15
5.6,-1.01
5.62,-0.8
5.64,-0.85
5.66,-0.82
5.68,-0.64
5.7,-0.47
5.72,-0.68
5.74,-0.59
5.76,-0.6
5.78,-0.54
5.8,-0.24
5.82,0.85
5.84,1.43
5.86,1.22
5.88,0.54
5.9,-0.35
5.92,-0.98
5.94,-0.99
5.96,-1.44
5.98,-1.34
6.0,-1.34
6.02,-1.18
6.04,-1.29
6.06,-1.08
6.08,-1.13
6.1,-0.72
6.12,-0.66
6.14,-0.64
6.16,-0.78
6.18,-0.61
6.2,-0.59
6.22,0.34
6.24,1.29
6.26,1.76
6.28,1.64
6.3,1.07
6.32,0.25
6.34,-0.32
6.36,-0.6
6.38,-0.49
6.4,-0.6
6.42,-0.31
6.44,-0.2
6.46,-0.09
6.48,-0.21
6.5,-0.14
6.52,-0.07
6.54,-0.18
6.56,-0.13
6.58,-0.28
6.6,-0.34
6.62,-0.38
6.64,0.18
6.66,1.07
6.68,1.49
6.7,1.4
6.72,0.74
6.74,-0.14
6.76,-0.69
6.78,-0.96
6.8,-0.84
6.82,-0.96
6.84,-0.59
6.86,-0.28
6.88,-0.16
6.9,-0.31
6.92,-0.2
6.94,-0.27
6.96,-0.19
6.98,-0.3
7.0,-0.27
7.02,-0.38
7.04,-0.19
7.06,0.33
7.08,1.4
7.1,1.61
7.12,1.65
7.14,0.88
7.16,0.18
7.18,-0.43
7.2,-0.44
7.22,-0.49
7.24,-0.4
7.26,-0.26
7.28,-0.04
7.3,-0.08
7.32,-0.12
7.34,-0.06
7.36,0.03
7.38,-0.03
7.4,-0.05
7.42,-0.25
7.44,-0.47
7.46,-0.3
7.48,0.12
7.5,1.09
7.52,1.43
7.54,1.31
7.56,0.54
7.58,-0.27
7.6,-1.0
7.62,-0.96
7.64,-1.16
7.66,-1.0
7.68,-0.83
7.7,-0.56
7.72,-0.73
7.74,-0.51
7.76,-0.64
7.78,-0.51
7.8,-0.56
7.82,-0.51
7.84,-0.77
7.86,-0.64
7.88,-0.71
7.9,-0.01
7.92,0.75
7.94,1.45
7.96,1.26
7.98,0.79
8.0,-0.26
8.02,-0.71
8.04,-0.98
8.06,-0.85
8.08,-0.93
8.1,-0.72
8.12,-0.63
8.14,-0.42
8.16,-0.59
8.18,-0.56
8.2,-0.59
8.22,-0.54
8.24,-0.61
8.26,-0.9
8.28,-0.79
8.3,-0.8
8.32,-0.27
8.34,0.72
8.36,1.39
8.38,1.24
8.4,0.5
8.42,-0.47
8.44,-0.96
8.46,-1.29
8.48,-1.33
8.5,-1.41
8.52,-1.18
8.54,-1.15
8.56,-1.1
8.58,-1.14
8.6,-1.04
8.62,-0.96
8.64,-0.88
8.66,-1.12
8.68,-0.9
8.7,-1.12
8.72,-0.8
8.74,-0.17
8.76,0.91
8.78,1.44
8.8,1.41
8.82,0.74
8.84,-0.1
8.86,-0.65
8.88,-0.87
8.9,-0.99
8.92,-0.84
8.94,-0.87
8.96,-0.56
8.98,-0.55
9.0,-0.51
9.02,-0.58
9.04,-0.43
9.06,-0.47
9.08,-0.56
9.1,-0.68
9.12,-0.63
9.14,-0.54
9.16,0.02
9.18,0.96
9.2,1.57
9.22,1.54
9.24,0.91
9.26,0.22
9.28,-0.52
9.3,-0.6
9.32,-0.72
9.34,-0.68
9.36,-0.56
9.38,-0.3
9.4,-0.29
9.42,-0.13
9.44,-0.22
9.46,-0.12
9.48,-0.26
9.5,-0.13
9.52,-0.36
9.54,-0.29
9.56,-0.35
9.58,0.19
9.6,0.98
9.62,1.66
9.64,1.47
9.66,1.01
9.68,0.05
9.7,-0.57
9.72,-0.92
9.74,-0.81
9.76,-0.85
9.78,-0.74
9.8,-0.6
9.82,-0.47
9.84,2.12
9.86,3.75
9.88,5.3
9.9,6.28
9.92,6.46
9.94,6.75
9.96,7.37
9.98,7.71
10.0,8.32
10.02,8.65
10.04,9.11
10.06,9.18
10.08,9.43
10.1,9.14
10.12,9.04
10.14,8.9
10.16,8.56
10.18,7.99
10.2,7.37
10.22,6.58
10.24,6.19
10.26,6.02
10.28,6.11
10.3,6.02
10.32,5.89
10.34,5.06
10.36,4.05
10.38,3.07
10.4,2.74
10.42,0.01
10.44,-1.96
10.46,-2.86
10.48,-3.91
10.5,-4.78
10.52,-5.87
10.54,-5.38
10.56,-5.43
10.58,-5.08
10.6,-5.34
10.62,-5.22
10.64,-5.62
10.66,-4.24
10.68,-3.35
10.7,-2.14
10.72,-1.77
10.74,-1.8
10.76,-2.35
10.78,-2.76
10.8,-3.19
10.82,-3.07
10.84,-3.07
10.86,-2.4
10.88,-1.74
10.9,-1.38
10.92,-1.46
10.94,-1.2
10.96,-1.11
10.98,-0.56
11.0,-0.45
11.02,-0.43
11.04,-0.55
11.06,-0.29
11.08,-0.16
11.1,0.65
11.12,1.47
11.14,1.84
11.16,1.71
11.18,1.28
11.2,0.32
11.22,-0.13
11.24,-0.36
11.26,-0.25
11.28,-0.3
11.3,-0.05
11.32,0.13
11.34,0.3
11.36,0.25
11.38,0.33
11.4,0.18
11.42,0.36
11.44,0.31
11.46,0.19
11.48,0.04
11.5,0.15
11.52,0.44
11.54,1.45
11.56,1.76
11.58,1.69
11.6,1.06
11.62,0.22
11.64,-0.58
11.66,-0.73
11.68,-0.78
11.7,-0.58
11.72,-0.28
11.74,0.38
11.76,0.29
11.78,0.33
11.8,0.35
11.82,0.64
11.84,0.72
11.86,0.74
11.88,0.66
11.9,0.75
11.92,0.71
11.94,1.24
11.96,1.86
11.98,2.17
12.0,3.67
12.02,4.77
12.04,5.5
12.06,5.77
12.08,6.07
12.1,6.81
12.12,7.37
12.14,8.48
12.16,9.0
12.18,9.73
12.2,10.15
12.22,10.68
12.24,10.89
12.26,11.21
12.28,11.37
12.3,11.51
12.32,11.2
12.34,11.03
12.36,11.09
12.38,10.99
12.4,11.32
12.42,11.93
12.44,11.7
12.46,11.46
12.48,10.61
12.5,9.8
12.52,9.3
12.54,8.92
12.56,8.42
12.58,8.59
12.6,8.54
12.62,8.48
12.64,8.29
12.66,8.18
12.68,8.37
12.7,8.36
12.72,8.1
12.74,8.03
12.76,7.83
12.78,7.63
12.8,7.79
12.82,8.41
12.84,8.89
12.86,9.24
